"Incident ID",Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
87,1999,10,,Burundi,,,,3,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,0,3,0,0,3,Unknown,Ambush,Unknown,-3.3634357,29.8870575,Unknown,Unknown,"1 UN national staff wounded, 2 internationals killed (1 Chilean, 1 Dutch) and others escaped unharmed during ambush of joint UN assessment team.",Archived,Archived
88,1999,10,,Chechnya,,,,0,0,0,3,0,0,2,1,0,3,0,0,0,0,2,1,0,3,0,0,3,"Aerial bombardment",Ambush,Road,43.3976147,45.6985005,"State: unknown","Not applicable","2 RC national staff killed and 1 wounded in aerial bombardment of humanitarian convoy.",Archived,Archived
90,1999,10,,Somalia,"Middle Shabelle",Jowhar,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,"Project site",2.46513,45.19062,Unknown,Unknown,"1 INGO national killed outside hospital in Jowhar. Gunman killed later.",Archived,Archived
89,1999,10,7,Tajikistan,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,"Individual attack",Unknown,38.6281733,70.8156541,Unknown,Unknown,"1 INGO international staffer killed Oct 7.",Archived,Archived
91,1999,11,,Kenya,Nairobi,Nairobi,Nairobi,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,"Individual attack",Home,-1.256975,36.803277,Unknown,Unknown,"1 UN national staff security officer killed in his home in Nairobi.",Archived,Media
93,1999,11,,Indonesia,Aceh,"Banda Aceh","Banda Aceh",0,0,6,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,0,6,"Bodily assault",Detention,Custody,5.5528455,95.3192908,Unknown,Unknown,"6 NGO national staff arrested and tortured in Aceh.",Archived,Archived
92,1999,11,10,Colombia,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,2.8930783,-73.7845072,Unknown,Unknown,"1 ICRC international (British) staff kidnapped Nov 10 and released unharmed Nov 14.",Archived,Archived
136,2000,,,,,,,0,0,0,4,0,0,0,3,0,3,0,1,0,1,0,4,0,4,0,0,4,Unknown,Unknown,Unknown,,,Unknown,Unknown,"1 ICRC international and 3 national staff wounded.",Archived,Archived
96,2000,1,,Somalia,,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,8.3676771,49.083416,Unknown,Unknown,"1 ICRC national staff shot and wounded when returning from a relief distribution.",Archived,Archived
98,2000,1,,Somalia,Banadir,Banadir,"Mogadishu (near)",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,2.03711,45.34375,Unknown,Unknown,"1 INGO national staff killed during an ambush north of Mogadishu.",Archived,Archived
100,2000,1,,Somalia,"Lower Shabelle",Sablaale,Sablaale,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Raid,Office/compound,1.8427539,44.5937239,Unknown,Unknown,"2 INGO national staff killed in attack on office in Sablale.",Archived,Archived
101,2000,1,,Sudan,,,,0,8,0,0,0,0,7,0,0,7,1,0,0,1,8,0,0,8,0,0,8,Unknown,Ambush,Road,14.5844444,29.4917691,Unknown,Unknown,"8 INGO staff (7 national, 1 international) killed  in attack on vehicle.",Archived,Archived
102,2000,1,,Angola,Huila,Quilengues,Quilengues,0,5,0,0,0,0,3,2,0,5,0,0,0,0,3,2,0,5,0,0,5,Unknown,Ambush,Road,-14.06667,14.08333,Unknown,Unknown,"3 INGO national staff killed and 2 wounded in ambush near the town of Quilengues.",Archived,Archived
97,2000,1,8,Sudan,Unity,,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Ambush,Unknown,8.927721,29.788925,Unknown,Unknown,"2 INGO national staff were killed in an ambush by armed rebels in Al Wahdah State on Jan 8. They were on the road travelling from Bentiu to Mayom when the attack occurred. Reportedly, the team was heading to the Mayom to open a health center.",Archived,Archived
95,2000,1,10,Mozambique,Maputo,"Maputo City",Maputo,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack",Unknown,-25.9662133,32.5674498,Unknown,Unknown,"1 UN national staff shot and killed in Maputo on Jan 10.",Archived,Archived
99,2000,1,28,Somalia,,,,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,5,0,0,Unknown,Ambush,Road,8.3676771,49.083416,Unknown,Unknown,"5 INGO national staff killed in attack on aid convoy on Jan 28.",Archived,Archived
103,2000,2,,Ethiopia,,,,0,2,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2,0,0,2,Unknown,Ambush,Road,9.145,40.489673,Unknown,Unknown,"1 INGO national staff killed and 1 international staff wounded when vehicle ambushed.",Archived,Archived
104,2000,2,22,Kenya,Nairobi,Nairobi,Nairobi,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,"Individual attack",Unknown,-1.256975,36.803277,Unknown,Unknown,"1 IFI international (Netherlands) staff shot and killed in Nairobi, Feb 22.",Archived,Archived
107,2000,3,,Sudan,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Unknown,14.5844444,29.4917691,Unknown,Unknown,"1 INGO national staff killed in ambush.",Archived,Archived
105,2000,3,4,Rwanda,Kigali,Kigali,Kigali,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Ambush,Road,-1.9508511,30.0615075,Unknown,Unknown,"1 UN international (Liberian) staff shot and killed by unknown assailant while sitting in their car in Kigali, March 4.",Archived,Archived
106,2000,3,8,Kosovo,Pristina,Pristina,Pristina,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,42.6371194,21.1300415,Unknown,Unknown,"1 UN national staff shot and killed in Pristina March 8.",Archived,Archived
109,2000,4,,"DR Congo",Ituri,Bunia,Bunia,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,1.566667,30.25,Unknown,Unknown,"2 INGO national staff hijacked in Bunia, Ituri by militia and forced to transport weapons. Led to organization's withdrawal from province.",Archived,Archived
108,2000,4,4,"DR Congo","South Kivu",Uvira,Uvira,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,-3.4055866,29.1375509,Unknown,Unknown,"1 INGO national staff shot and killed in Uvira, April 4.",Archived,Archived
110,2000,4,15,Somalia,"Lower Shabelle",Baraawe,"Barawa-Marka Road",0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Unknown,Ambush,Road,1.8427539,44.5937239,Unknown,Unknown,"1 INGO national staff killed and 1 wounded in ambush in Brava-Merka Roa on April 15.",Archived,Archived
111,2000,5,,Afghanistan,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Unknown,Unknown,33.93911,67.709953,"State: unknown","Not applicable","1 UN national staff killed in bombardment",Archived,Archived
112,2000,5,,Angola,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Road,-11.8775768,17.5691241,Unknown,Unknown,"1 UN national staff killed when convoy attacked.",Archived,Archived
113,2000,5,,"Sierra Leone",Southern,Bonthe,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,7.5272741,-12.5019545,Unknown,Unknown,"I INGO international (British) staff kidnapped and released six weeks later.",Archived,Archived
114,2000,5,3,Somalia,Banadir,Banadir,Mogadishu,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,"Individual attack",Unknown,2.033333,45.35,Unknown,Unknown,"1 INGO national staff shot and killed in Mogadishu, May 3.",Archived,Archived
116,2000,6,,Somalia,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,"Bodily assault",Ambush,Unknown,8.3676771,49.083416,Unaffiliated,"Not applicable","1 international agency international (German) staff stabbed to death in car reportedly by deranged man.",Archived,Archived
117,2000,6,,Iraq,Baghdad,,,8,0,0,0,0,0,1,6,0,7,1,0,0,1,2,6,0,8,8,0,0,Shooting,Raid,Office/compound,33.3024248,44.3787992,Unknown,Unknown,"1 UN international staff killed, 1 national killed, and 6 nationals wounded by a gunman in two-hour standoff at UN Baghdad HQ.",Archived,Archived
115,2000,6,10,Angola,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,-11.8775768,17.5691241,Unknown,Unknown,"1 UN national staff killed in Angola, June 10.",Archived,Archived
118,2000,7,,Somalia,,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,8.3676771,49.083416,Unknown,Unknown,"UN national staff, Dr. Salad Osoble, shot and wounded on road to Mogadishu by bandits.",Archived,Archived
119,2000,7,9,"DR Congo",,,,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,1,0,1,Unknown,Ambush,Unknown,-2.9814344,23.8222636,Unknown,Unknown,"1 INGO national and 1 international (Kenyan) wounded along with 3 other health workers (not counted here) in July 9 ambush that killed local health center director (also not counted here).",Archived,Archived
121,2000,7,26,Somalia,,,,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,8.3676771,49.083416,"Non-state armed group: National","Osman Atto Militia","2 INGO international staff kidnapped and held for two months by Osman Atto's militia.",Yes,"Official Report"
120,2000,7,27,Colombia,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,2.8930783,-73.7845072,Unknown,Unknown,"1 INGO international (French)staff kidnapped, July 27.",Archived,Archived
122,2000,8,,Afghanistan,Herat,,,8,0,0,0,0,0,7,1,0,8,0,0,0,0,7,1,0,8,8,0,0,Unknown,Ambush,Road,34.3508273,62.2164003,Unknown,Unknown,"7 UN-contracted national staff killed and 1 wounded in ambush near Herat.",Archived,Archived
123,2000,8,,"DR Congo",Tshopo,Kisangani,Kisangani,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,0.5184021,25.2057292,Unknown,Unknown,"1 UN international staff found dead in Kisangani; undetermined motivation.",Archived,Archived
124,2000,8,,Georgia,Pankisi,,,0,0,0,3,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,2,0,Kidnapping,Unknown,Unknown,42.14533005,45.3025268,Unknown,Unknown,"2 ICRC international staff (Italian, French) and 1 national staff kidnapped in Pankisi. All released unharmed.",Archived,Archived
125,2000,8,27,Indonesia,Aceh,"South Aceh",,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,"Bodily assault",Detention,Custody,4.14717685,96.13821685,"Police or paramilitary","Mobile Brigade Corps (Brimod)","3 INGO national staff working in South Aceh were hospitalised after being tortured by Brimob officers, Aug 27.",Archived,Archived
127,2000,9,,Guinea,,,,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,0,0,2,Kidnapping,Unknown,Unknown,10.7226226,-10.7083587,Unknown,Unknown,"1 UN international (Togolese) staff killed and 1 international staff (Ivorian) kidnapped.",Archived,Archived
128,2000,9,,Indonesia,Aceh,"South Aceh",Meukek,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault",Detention,Custody,3.449,97.1275,"Police or paramilitary","Mobile Brigade Corps (Brimod)","1 NGO national staff beaten/tortured when detained by members of Brimob in Meukek Sub-district.",Archived,Archived
126,2000,9,6,Indonesia,,,,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,0,Unknown,"Mob violence",Unknown,-6.21195,106.845056,Unaffiliated,"Not applicable","3 UN internationals killed by mob in W. Timor.",Yes,"Official Report"
129,2000,11,,Sudan,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,14.5844444,29.4917691,Unknown,Unknown,"1 UN national staff killed.",Archived,Archived
130,2000,12,,Guinea,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,10.7226226,-10.7083587,Unknown,Unknown,"1 UN national staff kidnapped and released Jan 22, 2001.",Archived,Archived
131,2000,12,,Sudan,,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Unknown,Unknown,14.5844444,29.4917691,"State: unknown","Not applicable","1 ICRC national staff killed in aerial bombing.",Archived,Archived
133,2000,12,,Burundi,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Ambush,Road,-3.3634357,29.8870575,Unknown,Unknown,"1 INGO international (British) staff killed in bus attack.",Archived,Archived
135,2000,12,,Guinea,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,"Individual attack",Home,10.7226226,-10.7083587,Unknown,Unknown,"1 INGO national staff killed (along with wife); bodies found in organization's guest house.",Archived,Archived
134,2000,12,9,Indonesia,,,,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,Unknown,Detention,Custody,-6.21195,106.845056,"Police or paramilitary","Indonesian National Police","3 NGO national staff executed by police Dec 9.",Archived,Archived
132,2000,12,20,Sudan,,,,0,1,1,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Ambush,Road,14.5844444,29.4917691,Unknown,Unknown,"2 national staff, one from an INGO and one from a national NGO, killed in ambush on Dec 20.",Archived,Archived
165,2001,,,,,,,0,0,0,4,0,0,0,2,0,2,0,2,0,2,0,4,0,4,0,0,4,Unknown,Unknown,Unknown,,,Unknown,Unknown,"2 ICRC international staff wounded, 2 national staff wounded sometime during year.",Archived,Archived
137,2001,1,9,Chechnya,,,,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,2,0,0,Kidnapping,Ambush,Road,43.3976147,45.6985005,Unknown,Unknown,"1 INGO international staff kidnapped, Jan 9 and released Feb 4. 1 INGO international staff of another organization wounded when the kidnappers fired on convoy.",Archived,Archived
139,2001,3,,Somalia,Banadir,Banadir,Mogadishu,7,3,0,0,0,0,0,0,1,1,0,0,9,9,0,0,10,10,0,0,10,Kidnapping,Raid,Office/compound,2.033333,45.35,Unknown,Unknown,"7 UN (6 international, 1 national) staff and 3 INGO international staff held hostage when gunmen stormed and ransacked the INGO's compound in Mogadishu, March 27. Five of the internationals were released within a few days. 2 more international staff (2 UN agencies) were released a few days later.",Archived,Archived
140,2001,3,8,Sudan,"North Kordofan",Soudari,Kiechkuon,0,4,0,0,0,0,0,0,2,2,0,0,2,2,0,0,4,4,0,0,4,Kidnapping,Raid,"Project site",14.5844444,29.4917691,"Non-state armed group: National","Sudan Liberation Movement/Army (SLA/AW)","Two INGO international (Kenyan) and 2 national staff kidnapped when armed rebels attacked village, March 8. The perpetrators were reportedly from the Sudan Liberation Movement, although this was not confirmed.",Archived,Archived
138,2001,3,27,"DR Congo",Kongo-Central,Moanda,Kimpese,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,-5.78156,12.63389,Unknown,Unknown,"1 UN national staff shot and killed by gunmen in ambush and stole victim's vehicle in Kimpese, March 27.",Archived,Archived
143,2001,4,,Kosovo,,,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,"Aerial bombardment",Unknown,Unknown,42.56231965,20.9060579,Unknown,Unknown,"1 INGO national staff killed, 1 wounded when hit by cluster bomb.",Archived,Archived
141,2001,4,3,Burundi,,,,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,1,0,3,Unknown,Ambush,Road,-3.3634357,29.8870575,Unknown,Unknown,"4 UN national staff wounded when UN vehicles attacked, April 3.",Archived,Archived
144,2001,4,18,Chechnya,,,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,Shooting,Ambush,Road,64.6863136,97.7453061,Unknown,Unknown,"1 NGO national staff killed and 1 national staff wounded after being shot in a car and later died.",Archived,Archived
142,2001,4,26,"DR Congo",Ituri,Bunia,"Bunia (near)",0,0,0,6,0,0,4,0,0,4,2,0,0,2,6,0,0,6,4,2,0,Unknown,Ambush,Road,1.5625,30.2484167,Unknown,Unknown,"2 ICRC international (Swiss, Colombian) and 4 national staff ambushed and killed near Bunia.",Yes,"Official Report"
146,2001,5,,Sudan,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shelling,Ambush,Road,14.5844444,29.4917691,Unknown,Unknown,"1 ICRC international (Danish) staff killed when plane downed by projectile fired from unknown origin.",Yes,"Focal Point"
147,2001,5,,Cameroon,"Centre Region",Mfoundi,Yaounde,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,"Bodily assault",Ambush,Road,3.8689867,11.5213344,Unknown,Unknown,"1 IFRC international (French) staff killed after being attacked and stabbed in the chest on her way to a pharmacy to get medicine for her baby.",Archived,Archived
145,2001,5,8,Madagascar,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,-18.9249604,46.4416422,Unknown,Unknown,"1 UN national staff shot and killed, May 8",Archived,Archived
148,2001,5,11,Burundi,,,,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,6,Kidnapping,Unknown,"Project site",-3.3634357,29.8870575,Unknown,Unknown,"6 INGO national staff kidnapped when operating mobile clinic, May 11, later released unharmed.",Archived,Archived
149,2001,6,,Burundi,,,,0,4,0,0,0,0,1,0,3,4,0,0,0,0,1,0,3,4,0,0,4,Kidnap-killing,Unknown,Unknown,-3.3634357,29.8870575,Unknown,Unknown,"1 INGO national staff killed, 3 kidnapped.",Archived,Archived
150,2001,6,,Tajikistan,,,,0,15,0,0,0,0,0,0,9,9,0,0,6,6,0,0,15,15,0,0,15,Kidnapping,Unknown,Unknown,38.6281733,70.8156541,"Non-state armed group: Unknown","Not applicable","6 INGO international staff (4 Germans, 1 US, 1 Russian) and 9 national staff held hostage by militants and later released.",Archived,Archived
153,2001,7,,Fiji,,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,"Individual attack",Home,-18.1239696,179.0122737,Unknown,Unknown,"1 national RC worker killed at home.",Archived,Archived
154,2001,7,,Angola,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,"Individual attack",Home,-11.8775768,17.5691241,"Host state","Provincial Organization of Volunteers of Civil Defence of Angola (OPVDCA)","1 INGO national staff shot and wounded on his home compound when visiting latrine. Civil Defence responsible and arrested.",Archived,Archived
151,2001,7,5,Angola,"Huambo (near)",,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,-12.7765392,15.7320468,Unknown,Unknown,"1 UN national staff killed in convoy ambush near Huambo, July 5.",Archived,Archived
152,2001,7,5,"Central African Republic",,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,4.361697,18.555978,Unknown,Unknown,"1 UN international (French) staff killed in C.A.R., July 5.",Archived,Archived
155,2001,7,14,Somalia,Banadir,Banadir,"Mogadishu (near)",8,0,0,0,0,0,6,2,0,8,0,0,0,0,6,2,0,8,0,0,8,Shooting,Ambush,Road,2.03711,45.34375,"Non-state armed group: Subnational",Militia,"2 UN national staff wounded and 6 killed when UN relief convoy ambushed by militiamen loyal to warlord Osman Atto near Mogadishu, July 14.",Archived,Archived
156,2001,8,,"DR Congo","South Kivu",Mwenga,"Ruzizi Plain",0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,3,Kidnapping,Unknown,Unknown,-3.16667,28.25,"Non-state armed group: Subnational","Mai Mai Militia","1 INGO international (French) staff and 2 nationals kidnapped by Mai-Mai groups on the Ruzizi Plain in eastern DRC in late August, and held for almost one week, prompting the INGO to temporarily suspend their operations in the Eastern DRC (OFDA rpt).",Archived,Archived
157,2001,9,,Sudan,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Unknown,14.5844444,29.4917691,Unknown,Unknown,"1 INGO national staff killed in ambush.",Archived,Archived
158,2001,9,,Somalia,,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,8.3676771,49.083416,Unknown,Unknown,"1 INGO national staff kidnapped on his way to work.",Archived,Archived
159,2001,9,,Angola,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Landmine ",Ambush,Road,-11.8775768,17.5691241,Unknown,Unknown,"One INGO national staff wounded by landmine while fixing hand pump. Resulted in amputation.",Archived,Archived
160,2001,10,3,Indonesia,Aceh,Bireuen,Bireuen,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Project site",5.2022128,96.7023788,Unknown,Unknown,"1 IFRC national staff killed with signs of torture in Aceh.",Archived,Archived
161,2001,11,,Burundi,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Unknown,"Individual attack",Unknown,-3.3634357,29.8870575,Unknown,Unknown,"1 UN international (Ivoirian) staff killed.",Archived,Archived
162,2001,12,,Afghanistan,,,,4,1,0,0,0,0,1,4,0,5,0,0,0,0,1,4,0,5,1,0,4,Shooting,Ambush,Unknown,33.93911,67.709953,Unknown,Unknown,"3 UN national staff beaten/wounded; 1 UN (different agency) national staff shot dead, and 1 NGO national staff wounded (broken arm).",Archived,Archived
163,2001,12,,Afghanistan,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Unknown,33.93911,67.709953,Unknown,Unknown,"1 INGO national staff killed.",Archived,Archived
164,2001,12,,Pakistan,"Khyber Pakhtunkhwa",Buner,"Chaman, Roghani Camp",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault","Mob violence","Project site",34.45993,72.50237,"Aid recipient","Not applicable","1 INGO national staff stoned and beaten in dispute over filling a water bladder at Rhogani Camp.",Archived,Archived
210,2002,,,Chechnya,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Aerial bombardment",Ambush,Road,64.6863136,97.7453061,"State: unknown","Not applicable","1 INGO national staff shot and wounded from passing helicopter at a crossroad.",Archived,Archived
211,2002,,,Chechnya,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,64.6863136,97.7453061,Unknown,Unknown,"1 INGO national staff killed by gunfire from passing military convoy.",Archived,Archived
212,2002,,,Burundi,Gitega,Gitega,Gitega,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Office/compound,-3.4284953,29.9249718,Unknown,Unknown,"1 ICRC national staff shot and killed during a break-in at ICRC office in Gitega.",Archived,Archived
166,2002,1,,Afghanistan,Samangan,Aybak,Aybak,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Bodily assault",Ambush,Unknown,36.26468,68.01551,Unknown,Unknown,"2 UN national staff beaten in ambush in Aibak.",Archived,Archived
